"host_id";"page";"linkedhost_id";"linkedpage";"textlink"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,6684";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=2486";" HB 2486"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,2486";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=6257";" SB 6257"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,6257";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1782";" HB 1782"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1782";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5670";" SB 5670"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5670";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1095";" HB 1095"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1095";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=2966";" HB 2966"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,2966";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1178";" HB 1178"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1178";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5833";" SB 5833"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5833";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=6554";" SB 6554"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,6554";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=4656";" HR 4656 (2016)"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,4656";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=8715";" SR 8715"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,8715";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/topicalindex/Results.aspx?year=2015&subject=ADMINISTRATIVE%20PROCEDURE";" ADMINISTRATIVE PROCEDURE"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/topicalindex/Results.aspx?year=2015&subject=STATE%20AGENCIES%20AND%20DEPARTMENTS";" STATE AGENCIES AND DEPARTMENTS"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/topicalindex/Results.aspx?year=2015&subject=TELECOMMUNICATIONS";" TELECOMMUNICATIONS"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=2620";" HB 2620"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,2620";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=6196";" SB 6196, CH 10 (2016) V"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,6196";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1449";" HB 1449"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1449";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5057";" SSB 5057"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5057";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5087";" SB 5087"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5087";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1808";" HB 1808"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1808";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5797";" SB 5797"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5797";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1284";" HB 1284"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1284";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5696";" SB 5696"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5696";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=U&year=2015";1;"/DLR/home/help/help%20with%20abbreviations%202015-16.htm";" Help with Abbreviations"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/default.aspx";" DLR Home"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/dlrhelp.htm";" Help"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/user/register.aspx?returnUrl=http://app.leg.wa.gov/DLR/topicalindex/Results.aspx?letter=Z&year=2015";" Register"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/user/login.aspx?returnUrl=http://app.leg.wa.gov/DLR/topicalindex/Results.aspx?letter=Z&year=2015";" Log In"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/home";" Home"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary";" Bill History"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billtracking";" Bill Tracking"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsbysponsor";" Bill Sponsors"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/rollcall";" Roll Calls"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsinoutcommittee";" BI/OC"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/topicalindex";" Topical Index"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/selectedstep";" Selected Step"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/topicalindex/default.aspx";" Topical Index"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/topicalindex/Results.aspx?year=2015&subject=ZOOS%20AND%20AQUARIUMS";" ZOOS AND AQUARIUMS "
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1107";" HB 1107"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1107";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=2247";" HB 2247"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,2247";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=2263";" HB 2263"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,2263";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=5463";" SB 5463"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,5463";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=4673";" HR 4673 (2016)"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,4673";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=8733";" SR 8733"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,8733";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/billsummary/default.aspx?year=2015&bill=1425";" HB 1425"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/tld/results.aspx?ID=21&params=2015-16,1425";" Docs"
1;"/DLR/topicalindex/Results.aspx?letter=Z&year=2015";1;"/DLR/home/help/help%20with%20abbreviations%202015-16.htm";" Help with Abbreviations"
1;"/DLR/billsbysponsor/";2;"/";" Legislature Home"
1;"/DLR/billsbysponsor/";2;"/senate";" Senate"
1;"/DLR/billsbysponsor/";2;"/house";" House of Representatives"
1;"/DLR/billsbysponsor/";3;"/";" Search"
1;"/DLR/billsbysponsor/";4;"/legislature/pages/calendar.aspx";" Schedules/Agendas"
1;"/DLR/billsbysponsor/";4;"/legislature/pages/cutoff.aspx";" Cutoff Calendar"
1;"/DLR/billsbysponsor/";9;"/billinfo/outofcommittee.aspx";" Standing Committee Reports"
1;"/DLR/billsbysponsor/";4;"/LEB/OPINIONS/Pages/default.aspx";" Ethics Opinions"
1;"/DLR/billsbysponsor/";16;"/ago-opinions";" Attorney General Opinions"
1;"/DLR/billsbysponsor/";7;"/office-governor/official-actions/executive-orders";" Executive Orders"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";2;"/";" Legislature Home"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";2;"/senate";" Senate"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";2;"/house";" House of Representatives"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";3;"/";" Search"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Prefiled%20Report/PREFILED%202016-001.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Prefiled%20Report/PREFILED%202016-001.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Prefiled%20Report/PREFILED%20SENATE%202016-01-11.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Prefiled";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Prefiled%20Report/PREFILED%20SENATE%202016-01-11.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";2;"/";" Legislature Home"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";2;"/senate";" Senate"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";2;"/house";" House of Representatives"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";3;"/";" Search"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-001.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-001.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-002.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-002.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-002X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-002X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-003.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-003.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-004.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-004.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-005.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-005.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-008.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-008.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-009.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-009.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-010.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-010.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-011.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-011.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-012.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-012.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-015.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-015.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-015X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-015X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-016.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-016.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-017.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-017.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-018.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-018.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-019.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-019.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X%20SUP%201.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X%20SUP%201.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X%20SUP%202.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X%20SUP%202.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X%20SUP%203.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-020X%20SUP%203.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-022.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-022.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-023.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-023.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-024.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-024.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-025.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-025.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-026.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-026.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-029.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-029.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-030.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-030.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-031.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-031.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-033.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-033.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-036.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-036.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-037.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-037.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-038.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-038.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-039.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-039.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-039%20SUP%201.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-039%20SUP%201.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-040.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-040.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-043.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-043.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-044.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-044.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-045.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-045.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-047.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-047.pdf";" PDF"
