bill_num, name, vote
1002,Angel,y
1002,Appleton,y
1002,Bailey,y
1002,Becker,y
1002,Benton,y
1002,Bergquist,y
1002,Billig,y
1002,Blake,y
1002,Braun,y
1002,Brown,y
1002,Buys,y
1002,Caldier,y
1002,Carlyle,y
1002,Chandler,y
1002,Chase,y
1002,Chopp,y
1002,Cleveland,y
1002,Clibborn,y
1002,Cody,y
1002,Condotta,y
1002,Conway,y
1002,Dammeier,y
1002,Dansel,y
1002,Darneille,y
1002,DeBolt,y
1002,De,y
1002,Dent,y
1002,Dunshee,y
1002,Ericksen,y
1002,Fagan,y
1002,Fain,y
1002,Farrell,y
1002,Fey,y
1002,Fitzgibbon,y
1002,Fraser,y
1002,Frockt,y
1002,Goodman,y
1002,Gregerson,y
1002,Gregory,y
1002,Griffey,y
1002,Habib,y
1002,Haler,y
1002,Hansen,y
1002,Hargrove,y
1002,Hargrove,y
1002,Harmsworth,y
1002,Harris,y
1002,Hasegawa,y
1002,Hatfield,y
1002,Hawkins,y
1002,Hayes,y
1002,Hewitt,y
1002,Holy,y
1002,Honeyford,y
1002,Hudgins,y
1002,Hunt G.,y
1002,Hunt S.,y
1002,Hunter,y
1002,Hurst,y
1002,Jinkins,y
1002,Johnson,y
1002,Kagi,y
1002,Keiser,y
1002,Kilduff,y
1002,King,y
1002,Kirby,y
1002,Klippert,y
1002,Kochmar,y
1002,Kohl-Welles,y
1002,Kretz,y
1002,Liias,y
1002,Litzow,y
1002,Lytton,y
1002,MacEwen,y
1002,Magendanz,y
1002,Manweller,y
1002,McAuliffe,y
1002,McBride,y
1002,McCabe,y
1002,McCaslin,y
1002,McCoy,y
1002,Miloscia,y
1002,Moeller,y
1002,Morris,y
1002,Moscoso,y
1002,Mullet,y
1002,Muri,y
1002,Nealey,y
1002,Nelson,y
1002,O'Ban,y
1002,Orcutt,y
1002,Ormsby,y
1002,Ortiz-Self,y
1002,Orwall,y
1002,Padden,y
1002,Parker,y
1002,Parlette,y
1002,Pearson,y
1002,Pedersen,y
1002,Peterson,y
1002,Pettigrew,y
1002,Pike,y
1002,Pollet,y
1002,Ranker,y
1002,Reykdal,y
1002,Riccelli,y
1002,Rivers,y
1002,Roach,y
1002,Robinson,y
1002,Rodne,y
1002,Rolfes,y
1002,Ryu,y
1002,Santos,y
1002,Sawyer,y
1002,Schmick,y
1002,Schoesler,y
1002,Scott,y
1002,Sells,y
1002,Senn,y
1002,Shea,y
1002,Sheldon,y
1002,Short,y
1002,Smith,y
1002,Springer,y
1002,Stambaugh,y
1002,Stanford,y
1002,Stokesbary,y
1002,Sullivan,y
1002,Takko,y
1002,Tarleton,y
1002,Taylor,y
1002,Tharinger,y
1002,Van,y
1002,Vick,y
1002,Walkinshaw,y
1002,Walsh,y
1002,Warnick,y
1002,Wege,y
1002,Werven,y
1002,Wilcox,y
1002,Wilson,y
1002,Wylie,y
1002,Young,y
1002,Zeiger,y
1002,Baumgartner,o
1002,Hill,o
1002,Hobbs,o
1002,Jayapal,o
1002,Kristiansen,o
1003,Angel,y
1003,Appleton,y
1003,Bailey,y
1003,Barkis,y
1003,Baumgartner,y
1003,Becker,y
1003,Benton,y
1003,Bergquist,y
1003,Billig,y
1003,Blake,y
1003,Braun,y
1003,Brown,y
1003,Buys,y
1003,Caldier,y
1003,Carlyle,y
1003,Carlyle,y
1003,Chandler,y
1003,Chase,y
1003,Chopp,y
1003,Cleveland,y
1003,Clibborn,y
1003,Cody,y
1003,Condotta,y
1003,Conway,y
1003,Dammeier,y
1003,Dansel,y
1003,Darneille,y
1003,DeBolt,y
1003,De,y
1003,Dent,y
1003,Dunshee,y
1003,Dye,y
1003,Ericksen,y
1003,Fagan,y
1003,Fain,y
1003,Farrell,y
1003,Fey,y
1003,Fitzgibbon,y
1003,Frame,y
1003,Fraser,y
1003,Frockt,y
1003,Goodman,y
1003,Gregerson,y
1003,Gregory,y
1003,Griffey,y
1003,Habib,y
1003,Haler,y
1003,Hansen,y
1003,Hargrove,y
1003,Hargrove,y
1003,Harmsworth,y
1003,Harris,y
1003,Hasegawa,y
1003,Hawkins,y
1003,Hayes,y
1003,Hewitt,y
1003,Hickel,y
1003,Hobbs,y
1003,Holy,y
1003,Honeyford,y
1003,Hudgins,y
1003,Hunt G.,y
1003,Hunt S.,y
1003,Hunter,y
1003,Hurst,y
1003,Jayapal,y
1003,Jinkins,y
1003,Johnson,y
1003,Kagi,y
1003,Keiser,y
1003,Kilduff,y
1003,King,y
1003,Kirby,y
1003,Klippert,y
1003,Kochmar,y
1003,Kretz,y
1003,Kristiansen,y
1003,Kuderer,y
1003,Liias,y
1003,Litzow,y
1003,Lytton,y
1003,MacEwen,y
1003,Magendanz,y
1003,Manweller,y
1003,McAuliffe,y
1003,McBride,y
1003,McCabe,y
1003,McCaslin,y
1003,McCoy,y
1003,Miloscia,y
1003,Moeller,y
1003,Morris,y
1003,Moscoso,y
1003,Mullet,y
1003,Muri,y
1003,Nealey,y
1003,Nelson,y
1003,O'Ban,y
1003,Orcutt,y
1003,Ormsby,y
1003,Ortiz-Self,y
1003,Orwall,y
1003,Padden,y
1003,Parker,y
1003,Parlette,y
1003,Pearson,y
1003,Pedersen,y
1003,Peterson,y
1003,Pettigrew,y
1003,Pike,y
1003,Pollet,y
1003,Ranker,y
1003,Reykdal,y
1003,Riccelli,y
1003,Rivers,y
1003,Roach,y
1003,Robinson,y
1003,Rodne,y
1003,Rolfes,y
1003,Rossetti,y
1003,Ryu,y
1003,Santos,y
1003,Sawyer,y
1003,Schmick,y
1003,Schoesler,y
1003,Scott,y
1003,Sells,y
1003,Senn,y
1003,Shea,y
1003,Sheldon,y
1003,Short,y
1003,Smith,y
1003,Springer,y
1003,Stambaugh,y
1003,Stanford,y
1003,Sullivan,y
1003,Takko,y
1003,Takko,y
1003,Tarleton,y
1003,Tharinger,y
1003,Van,y
1003,Vick,y
1003,Walkinshaw,y
1003,Walsh,y
1003,Warnick,y
1003,Wege,y
1003,Werven,y
1003,Wilcox,y
1003,Wilson,y
1003,Wylie,y
1003,Young,y
1003,Taylor,n
1003,Hill,o
1003,Stokesbary,o
1003,Zeiger,o
1004,Angel,y
1004,Appleton,y
1004,Bailey,y
1004,Baumgartner,y
1004,Becker,y
1004,Benton,y
1004,Bergquist,y
1004,Blake,y
1004,Braun,y
1004,Brown,y
1004,Buys,y
1004,Caldier,y
1004,Carlyle,y
1004,Chandler,y
1004,Chase,y
1004,Chopp,y
1004,Cleveland,y
1004,Clibborn,y
1004,Cody,y
1004,Condotta,y
1004,Conway,y
1004,Dammeier,y
1004,Dansel,y
1004,DeBolt,y
1004,Dunshee,y
1004,Ericksen,y
1004,Fagan,y
1004,Fain,y
1004,Farrell,y
1004,Fey,y
1004,Fitzgibbon,y
1004,Fraser,y
1004,Frockt,y
1004,Goodman,y
1004,Gregerson,y
1004,Gregory,y
1004,Griffey,y
1004,Habib,y
1004,Haler,y
1004,Hansen,y
1004,Hargrove,y
1004,Harmsworth,y
1004,Hasegawa,y
1004,Hatfield,y
1004,Hawkins,y
1004,Hayes,y
1004,Hewitt,y
1004,Hill,y
1004,Hobbs,y
1004,Holy,y
1004,Honeyford,y
1004,Hudgins,y
1004,Hunt G.,y
1004,Hunt S.,y
1004,Hunter,y
1004,Hurst,y
1004,Jayapal,y
1004,Jinkins,y
1004,Johnson,y
1004,Kagi,y
1004,Keiser,y
1004,Kilduff,y
1004,King,y
1004,Kirby,y
1004,Klippert,y
1004,Kochmar,y
1004,Kohl-Welles,y
1004,Kretz,y
1004,Kristiansen,y
1004,Litzow,y
1004,Lytton,y
1004,MacEwen,y
1004,Magendanz,y
1004,Manweller,y
1004,McAuliffe,y
1004,McBride,y
1004,McCabe,y
1004,McCaslin,y
1004,Miloscia,y
1004,Moeller,y
1004,Morris,y
1004,Moscoso,y
1004,Mullet,y
1004,Muri,y
1004,Nealey,y
1004,O'Ban,y
1004,Orcutt,y
1004,Ormsby,y
1004,Ortiz-Self,y
1004,Orwall,y
1004,Parker,y
1004,Parlette,y
1004,Pedersen,y
1004,Peterson,y
1004,Pettigrew,y
1004,Pike,y
1004,Pollet,y
1004,Reykdal,y
1004,Riccelli,y
1004,Rivers,y
1004,Robinson,y
1004,Rodne,y
1004,Rolfes,y
1004,Ryu,y
1004,Santos,y
1004,Sawyer,y
1004,Schmick,y
1004,Schoesler,y
1004,Scott,y
1004,Sells,y
1004,Senn,y
1004,Shea,y
1004,Sheldon,y
1004,Short,y
1004,Smith,y
1004,Springer,y
1004,Stambaugh,y
1004,Stokesbary,y
1004,Sullivan,y
1004,Takko,y
1004,Tarleton,y
1004,Taylor,y
1004,Tharinger,y
1004,Vick,y
1004,Walkinshaw,y
1004,Walsh,y
1004,Werven,y
1004,Wilcox,y
1004,Wilson,y
1004,Wylie,y
1004,Young,y
1004,Zeiger,y
1004,Darneille,n
1004,De,n
1004,Dent,n
1004,Harris,n
1004,Liias,n
1004,McCoy,n
1004,Padden,n
1004,Pearson,n
1004,Roach,n
1004,Stanford,n
1004,Van,n
1004,Wege,n
1004,Billig,o
1004,Hargrove,o
1004,Nelson,o
1004,Ranker,o
1004,Warnick,o
1010,Angel,y
1010,Appleton,y
1010,Bailey,y
1010,Baumgartner,y
1010,Becker,y
1010,Benton,y
1010,Bergquist,y
1010,Billig,y
1010,Blake,y
1010,Braun,y
1010,Brown,y
1010,Buys,y
1010,Caldier,y
1010,Carlyle,y
1010,Chandler,y
1010,Chase,y
1010,Chopp,y
1010,Cleveland,y
1010,Clibborn,y
1010,Cody,y
1010,Condotta,y
1010,Conway,y
1010,Dammeier,y
1010,Dansel,y
1010,Darneille,y
1010,DeBolt,y
1010,De,y
1010,Dent,y
1010,Dunshee,y
1010,Ericksen,y
1010,Fagan,y
1010,Fain,y
1010,Farrell,y
1010,Fey,y
1010,Fitzgibbon,y
1010,Fraser,y
1010,Frockt,y
1010,Goodman,y
1010,Gregerson,y
1010,Gregory,y
1010,Griffey,y
1010,Habib,y
1010,Haler,y
1010,Hansen,y
1010,Hargrove,y
1010,Hargrove,y
1010,Harmsworth,y
1010,Harris,y
1010,Hasegawa,y
1010,Hatfield,y
1010,Hawkins,y
1010,Hayes,y
1010,Hewitt,y
1010,Hill,y
1010,Hobbs,y
1010,Holy,y
1010,Honeyford,y
1010,Hudgins,y
1010,Hunt G.,y
1010,Hunt S.,y
1010,Hunter,y
1010,Hurst,y
1010,Jayapal,y
1010,Jinkins,y
1010,Johnson,y
1010,Kagi,y
1010,Keiser,y
1010,Kilduff,y
1010,King,y
1010,Kirby,y
1010,Klippert,y
1010,Kochmar,y
1010,Kohl-Welles,y
1010,Kretz,y
1010,Kristiansen,y
1010,Liias,y
1010,Litzow,y
1010,Lytton,y
1010,MacEwen,y
1010,Magendanz,y
1010,Manweller,y
1010,McAuliffe,y
1010,McBride,y
1010,McCabe,y
1010,McCaslin,y
1010,McCoy,y
1010,Miloscia,y
1010,Morris,y
1010,Moscoso,y
1010,Mullet,y
1010,Muri,y
1010,Nealey,y
1010,Nelson,y
1010,O'Ban,y
1010,Orcutt,y
1010,Ormsby,y
1010,Ortiz-Self,y
1010,Orwall,y
1010,Padden,y
1010,Parker,y
1010,Parlette,y
1010,Pearson,y
1010,Pedersen,y
1010,Peterson,y
1010,Pettigrew,y
1010,Pike,y
1010,Pollet,y
1010,Ranker,y
1010,Reykdal,y
1010,Riccelli,y
1010,Rivers,y
1010,Roach,y
1010,Robinson,y
1010,Rolfes,y
1010,Ryu,y
1010,Santos,y
1010,Sawyer,y
1010,Schmick,y
1010,Schoesler,y
1010,Scott,y
1010,Sells,y
1010,Senn,y
1010,Shea,y
1010,Sheldon,y
1010,Short,y
1010,Smith,y
1010,Springer,y
1010,Stambaugh,y
1010,Stanford,y
1010,Stokesbary,y
1010,Sullivan,y
1010,Takko,y
1010,Tarleton,y
1010,Taylor,y
1010,Tharinger,y
1010,Van,y
1010,Vick,y
1010,Walkinshaw,y
1010,Walsh,y
1010,Warnick,y
1010,Wege,y
1010,Werven,y
1010,Wilcox,y
1010,Wilson,y
1010,Wylie,y
1010,Young,y
1010,Zeiger,y
1010,Moeller,o
1010,Rodne,o
1011,Angel,y
1011,Appleton,y
1011,Bailey,y
1011,Becker,y
1011,Benton,y
1011,Bergquist,y
1011,Billig,y
1011,Blake,y
1011,Braun,y
1011,Brown,y
1011,Buys,y
1011,Caldier,y
1011,Carlyle,y
1011,Chandler,y
1011,Chase,y
1011,Chopp,y
1011,Cleveland,y
1011,Clibborn,y
1011,Cody,y
1011,Condotta,y
1011,Conway,y
1011,Dammeier,y
1011,Dansel,y
1011,Darneille,y
1011,DeBolt,y
1011,De,y
1011,Dent,y
1011,Dunshee,y
1011,Ericksen,y
1011,Fagan,y
1011,Fain,y
1011,Farrell,y
1011,Fey,y
1011,Fitzgibbon,y
1011,Fraser,y
1011,Frockt,y
1011,Goodman,y
1011,Gregerson,y
1011,Gregory,y
1011,Griffey,y
1011,Habib,y
1011,Haler,y
1011,Hansen,y
1011,Hargrove,y
1011,Hargrove,y
1011,Harmsworth,y
1011,Harris,y
1011,Hasegawa,y
1011,Hatfield,y
1011,Hawkins,y
1011,Hayes,y
1011,Hewitt,y
1011,Holy,y
1011,Honeyford,y
1011,Hudgins,y
1011,Hunt G.,y
1011,Hunt S.,y
1011,Hunter,y
1011,Hurst,y
1011,Jayapal,y
1011,Jinkins,y
1011,Johnson,y
1011,Kagi,y
1011,Keiser,y
1011,Kilduff,y
1011,King,y
1011,Kirby,y
1011,Klippert,y
1011,Kochmar,y
1011,Kohl-Welles,y
1011,Kretz,y
1011,Kristiansen,y
1011,Liias,y
1011,Litzow,y
1011,Lytton,y
1011,MacEwen,y
1011,Magendanz,y
1011,Manweller,y
1011,McAuliffe,y
1011,McBride,y
1011,McCabe,y
1011,McCaslin,y
1011,McCoy,y
1011,Miloscia,y
1011,Moeller,y
1011,Morris,y
1011,Moscoso,y
1011,Mullet,y
1011,Muri,y
1011,Nealey,y
1011,Nelson,y
1011,O'Ban,y
1011,Orcutt,y
1011,Ormsby,y
1011,Ortiz-Self,y
1011,Orwall,y
1011,Padden,y
1011,Parker,y
1011,Parlette,y
1011,Pearson,y
1011,Pedersen,y
1011,Peterson,y
1011,Pettigrew,y
1011,Pike,y
1011,Pollet,y
1011,Ranker,y
1011,Reykdal,y
1011,Riccelli,y
1011,Rivers,y
1011,Roach,y
1011,Robinson,y
1011,Rodne,y
1011,Rolfes,y
1011,Ryu,y
1011,Santos,y
1011,Sawyer,y
1011,Schmick,y
1011,Schoesler,y
1011,Scott,y
1011,Sells,y
1011,Senn,y
1011,Shea,y
1011,Sheldon,y
1011,Short,y
1011,Smith,y
1011,Springer,y
1011,Stambaugh,y
1011,Stanford,y
1011,Stokesbary,y
1011,Sullivan,y
1011,Takko,y
1011,Tarleton,y
1011,Taylor,y
1011,Tharinger,y
1011,Van,y
1011,Vick,y
1011,Walkinshaw,y
1011,Walsh,y
1011,Warnick,y
1011,Wege,y
1011,Werven,y
1011,Wilcox,y
1011,Wilson,y
1011,Wylie,y
1011,Young,y
1011,Zeiger,y
1011,Baumgartner,o
1011,Hill,o
1011,Hobbs,o
1013,Angel,y
1013,Appleton,y
1013,Bailey,y
1013,Becker,y
1013,Benton,y
1013,Bergquist,y
1013,Billig,y
1013,Blake,y
1013,Braun,y
1013,Brown,y
1013,Carlyle,y
1013,Chandler,y
1013,Chase,y
1013,Chopp,y
1013,Cleveland,y
1013,Clibborn,y
1013,Cody,y
1013,Condotta,y
1013,Conway,y
1013,Dammeier,y
1013,Dansel,y
1013,Darneille,y
1013,Dent,y
1013,Dunshee,y
1013,Ericksen,y
1013,Fagan,y
1013,Fain,y
1013,Farrell,y
1013,Fey,y
1013,Fitzgibbon,y
1013,Fraser,y
1013,Frockt,y
1013,Goodman,y
1013,Gregerson,y
1013,Griffey,y
1013,Habib,y
1013,Haler,y
1013,Hansen,y
1013,Hargrove,y
1013,Hargrove,y
1013,Harris,y
1013,Hasegawa,y
1013,Hatfield,y
1013,Hawkins,y
1013,Hayes,y
1013,Hewitt,y
1013,Holy,y
1013,Honeyford,y
1013,Hudgins,y
1013,Hunt S.,y
1013,Hunter,y
1013,Hurst,y
1013,Jinkins,y
1013,Johnson,y
1013,Kagi,y
1013,Keiser,y
1013,Kilduff,y
1013,King,y
1013,Kirby,y
1013,Klippert,y
1013,Kochmar,y
1013,Kohl-Welles,y
1013,Kretz,y
1013,Kristiansen,y
1013,Liias,y
1013,Litzow,y
1013,Lytton,y
1013,Magendanz,y
1013,Manweller,y
1013,McAuliffe,y
1013,McBride,y
1013,McCabe,y
1013,McCoy,y
1013,Miloscia,y
1013,Moeller,y
1013,Morris,y
1013,Moscoso,y
1013,Mullet,y
1013,Muri,y
1013,Nealey,y
1013,Nelson,y
1013,O'Ban,y
1013,Orcutt,y
1013,Ormsby,y
1013,Ortiz-Self,y
1013,Orwall,y
1013,Padden,y
1013,Parker,y
1013,Parlette,y
1013,Pearson,y
1013,Pedersen,y
1013,Peterson,y
1013,Pettigrew,y
1013,Pollet,y
1013,Ranker,y
1013,Reykdal,y
1013,Riccelli,y
1013,Rivers,y
1013,Roach,y
1013,Robinson,y
1013,Rolfes,y
1013,Ryu,y
1013,Santos,y
1013,Sawyer,y
1013,Schmick,y
1013,Schoesler,y
1013,Sells,y
1013,Senn,y
1013,Sheldon,y
1013,Short,y
1013,Smith,y
1013,Springer,y
1013,Stambaugh,y
1013,Stanford,y
1013,Stokesbary,y
1013,Sullivan,y
1013,Takko,y
1013,Tarleton,y
1013,Tharinger,y
1013,Walkinshaw,y
1013,Walsh,y
1013,Warnick,y
1013,Wilson,y
1013,Wylie,y
1013,Zeiger,y
1013,Buys,n
1013,Caldier,n
1013,DeBolt,n
1013,De,n
1013,Harmsworth,n
1013,Hunt G.,n
1013,MacEwen,n
1013,McCaslin,n
1013,Pike,n
1013,Scott,n
1013,Shea,n
1013,Taylor,n
1013,Van,n
1013,Vick,n
1013,Wege,n
1013,Werven,n
1013,Wilcox,n
1013,Young,n
1013,Baumgartner,o
1013,Gregory,o
1013,Hill,o
1013,Hobbs,o
1013,Jayapal,o
1013,Rodne,o
1013,S.,o
1014,Appleton,y
1014,Bergquist,y
1014,Blake,y
1014,Buys,y
1014,Caldier,y
1014,Carlyle,y
1014,Chandler,y
1014,Chopp,y
1014,Clibborn,y
1014,Cody,y
1014,Condotta,y
1014,DeBolt,y
1014,De,y
1014,Dent,y
1014,Dunshee,y
1014,Fagan,y
1014,Farrell,y
1014,Fey,y
1014,Fitzgibbon,y
1014,Goodman,y
1014,Gregerson,y
1014,Gregory,y
1014,Griffey,y
1014,Haler,y
1014,Hansen,y
1014,Hargrove,y
1014,Harmsworth,y
1014,Harris,y
1014,Hawkins,y
1014,Hayes,y
1014,Holy,y
1014,Hudgins,y
1014,Hunt G.,y
1014,Hunt S.,y
1014,Hunter,y
1014,Hurst,y
1014,Jinkins,y
1014,Johnson,y
1014,Kagi,y
1014,Kilduff,y
1014,Kirby,y
1014,Klippert,y
1014,Kochmar,y
1014,Kretz,y
1014,Lytton,y
1014,MacEwen,y
1014,Magendanz,y
1014,Manweller,y
1014,McBride,y
1014,McCabe,y
1014,McCaslin,y
1014,Moeller,y
1014,Morris,y
1014,Moscoso,y
1014,Muri,y
1014,Nealey,y
1014,Orcutt,y
1014,Ormsby,y
1014,Ortiz-Self,y
1014,Orwall,y
1014,Parker,y
1014,Peterson,y
1014,Pettigrew,y
1014,Pike,y
1014,Pollet,y
1014,Reykdal,y
1014,Riccelli,y
1014,Robinson,y
1014,Rodne,y
1014,Ryu,y
1014,Santos,y
1014,Sawyer,y
1014,Schmick,y
1014,Scott,y
1014,Sells,y
1014,Senn,y
1014,Shea,y
1014,Short,y
1014,Smith,y
1014,Springer,y
1014,Stambaugh,y
1014,Stanford,y
1014,Stokesbary,y
1014,Sullivan,y
1014,Takko,y
1014,Tarleton,y
1014,Tharinger,y
1014,Van,y
1014,Vick,y
1014,Walkinshaw,y
1014,Walsh,y
1014,Wege,y
1014,Werven,y
1014,Wilcox,y
1014,Wilson,y
1014,Wylie,y
1014,Young,y
1014,Zeiger,y
1014,Taylor,n
1014,Kristiansen,o
1021,Angel,y
1021,Appleton,y
1021,Bailey,y
1021,Baumgartner,y
1021,Becker,y
1021,Benton,y
1021,Bergquist,y
1021,Blake,y
1021,Braun,y
1021,Brown,y
1021,Buys,y
1021,Caldier,y
1021,Carlyle,y
1021,Chopp,y
1021,Cleveland,y
1021,Clibborn,y
1021,Condotta,y
1021,Conway,y
1021,Dammeier,y
1021,Dansel,y
1021,Darneille,y
1021,DeBolt,y
1021,De,y
1021,Dunshee,y
1021,Dye,y
1021,Ericksen,y
1021,Fagan,y
1021,Fain,y
1021,Farrell,y
1021,Fey,y
1021,Fitzgibbon,y
1021,Fraser,y
1021,Frockt,y
1021,Goodman,y
1021,Gregerson,y
1021,Gregory,y
1021,Griffey,y
1021,Habib,y
1021,Haler,y
1021,Hargrove,y
1021,Hargrove,y
1021,Harmsworth,y
1021,Harris,y
1021,Hasegawa,y
1021,Hatfield,y
1021,Hawkins,y
1021,Hayes,y
1021,Hewitt,y
1021,Hill,y
1021,Hobbs,y
1021,Honeyford,y
1021,Hudgins,y
1021,Hunt G.,y
1021,Hunt S.,y
1021,Hunter,y
1021,Hurst,y
1021,Jinkins,y
1021,Johnson,y
1021,Kagi,y
1021,Keiser,y
1021,Kilduff,y
1021,King,y
1021,Kirby,y
1021,Kochmar,y
1021,Kohl-Welles,y
1021,Kristiansen,y
1021,Liias,y
1021,Litzow,y
1021,Lytton,y
1021,MacEwen,y
1021,Magendanz,y
1021,Manweller,y
1021,McBride,y
1021,McCabe,y
1021,McCaslin,y
1021,McCoy,y
1021,Miloscia,y
1021,Moeller,y
1021,Moscoso,y
1021,Mullet,y
1021,Muri,y
1021,Nealey,y
1021,Nelson,y
1021,O'Ban,y
1021,Orcutt,y
1021,Ormsby,y
1021,Ortiz-Self,y
1021,Orwall,y
1021,Parker,y
1021,Parlette,y
1021,Pearson,y
1021,Pedersen,y
1021,Peterson,y
1021,Pettigrew,y
1021,Pike,y
1021,Pollet,y
1021,Reykdal,y
1021,Riccelli,y
1021,Rivers,y
1021,Roach,y
1021,Robinson,y
1021,Rodne,y
1021,Rolfes,y
1021,Ryu,y
1021,Sawyer,y
1021,Schoesler,y
1021,Scott,y
1021,Sells,y
1021,Senn,y
1021,Shea,y
1021,Sheldon,y
1021,Short,y
1021,Smith,y
1021,Springer,y
1021,Stambaugh,y
1021,Stanford,y
1021,Stokesbary,y
1021,Sullivan,y
1021,Takko,y
1021,Tarleton,y
1021,Taylor,y
1021,Tharinger,y
1021,Van,y
1021,Vick,y
1021,Walkinshaw,y
1021,Walsh,y
1021,Warnick,y
1021,Wege,y
1021,Werven,y
1021,Wilcox,y
1021,Wilson,y
1021,Wylie,y
1021,Young,y
1021,Zeiger,y
1021,Chandler,n
1021,Dent,n
1021,Klippert,n
1021,Schmick,n
1021,Billig,o
1021,Chase,o
1021,Cody,o
1021,Hansen,o
1021,Holy,o
1021,Jayapal,o
1021,Kretz,o
1021,McAuliffe,o
1021,Morris,o
1021,Padden,o
1021,Ranker,o
1021,Santos,o
1022,Angel,y
1022,Appleton,y
1022,Bailey,y
1022,Baumgartner,y
1022,Becker,y
1022,Benton,y
1022,Bergquist,y
1022,Billig,y
1022,Blake,y
1022,Braun,y
1022,Brown,y
1022,Buys,y
1022,Caldier,y
1022,Carlyle,y
1022,Carlyle,y
1022,Chandler,y
1022,Chase,y
1022,Chopp,y
1022,Cleveland,y
1022,Clibborn,y
1022,Cody,y
1022,Condotta,y
1022,Conway,y
1022,Dammeier,y
1022,Dansel,y
1022,Darneille,y
1022,DeBolt,y
1022,De,y
1022,Dent,y
1022,Dunshee,y
1022,Dye,y
1022,Ericksen,y
1022,Fagan,y
1022,Fain,y
1022,Farrell,y
1022,Fey,y
1022,Fitzgibbon,y
1022,Frame,y
1022,Fraser,y
1022,Frockt,y
1022,Goodman,y
1022,Gregerson,y
1022,Gregory,y
1022,Griffey,y
1022,Habib,y
1022,Haler,y
1022,Hansen,y
1022,Hargrove,y
1022,Hargrove,y
1022,Harmsworth,y
1022,Harris,y
1022,Hasegawa,y
1022,Hawkins,y
1022,Hayes,y
1022,Hewitt,y
1022,Hickel,y
1022,Hobbs,y
1022,Holy,y
1022,Honeyford,y
1022,Hudgins,y
1022,Hunt G.,y
1022,Hunt S.,y
1022,Hunter,y
1022,Hurst,y
1022,Jinkins,y
1022,Kagi,y
1022,Keiser,y
1022,Kilduff,y
1022,King,y
1022,Kirby,y
1022,Klippert,y
1022,Kochmar,y
1022,Kretz,y
1022,Kristiansen,y
1022,Kuderer,y
1022,Liias,y
1022,Litzow,y
1022,Lytton,y
1022,MacEwen,y
1022,Magendanz,y
1022,Manweller,y
1022,McAuliffe,y
1022,McBride,y
1022,McCabe,y
1022,McCaslin,y
1022,McCoy,y
1022,Miloscia,y
1022,Moeller,y
1022,Morris,y
1022,Moscoso,y
1022,Mullet,y
1022,Muri,y
1022,Nealey,y
1022,Nelson,y
1022,O'Ban,y
1022,Orcutt,y
1022,Ormsby,y
1022,Ortiz-Self,y
1022,Orwall,y
1022,Padden,y
1022,Parker,y
1022,Parlette,y
1022,Pearson,y
1022,Pedersen,y
1022,Peterson,y
1022,Pettigrew,y
1022,Pike,y
1022,Pollet,y
1022,Ranker,y
1022,Reykdal,y
1022,Riccelli,y
1022,Rivers,y
1022,Roach,y
1022,Robinson,y
1022,Rodne,y
1022,Rolfes,y
1022,Rossetti,y
1022,Ryu,y
1022,Santos,y
1022,Sawyer,y
1022,Schmick,y
1022,Schoesler,y
1022,Scott,y
1022,Sells,y
1022,Senn,y
1022,Shea,y
1022,Sheldon,y
1022,Short,y
1022,Smith,y
1022,Springer,y
1022,Stambaugh,y
1022,Stanford,y
1022,Stokesbary,y
1022,Sullivan,y
1022,Takko,y
1022,Takko,y
1022,Tarleton,y
1022,Taylor,y
1022,Tharinger,y
1022,Van,y
1022,Vick,y
1022,Walkinshaw,y
1022,Walsh,y
1022,Warnick,y
1022,Wege,y
1022,Werven,y
1022,Wilcox,y
1022,Wilson,y
1022,Wylie,y
1022,Young,y
1022,Zeiger,y
1022,Hill,o
1022,Jayapal,o
1022,Johnson,o
1031,Appleton,y
1031,Bergquist,y
1031,Blake,y
1031,Buys,y
1031,Caldier,y
1031,Carlyle,y
1031,Chandler,y
1031,Chopp,y
1031,Clibborn,y
1031,Cody,y
1031,Condotta,y
1031,DeBolt,y
1031,De,y
1031,Dent,y
1031,Dunshee,y
1031,Fagan,y
1031,Farrell,y
1031,Fey,y
1031,Fitzgibbon,y
1031,Goodman,y
1031,Gregerson,y
1031,Gregory,y
1031,Griffey,y
1031,Haler,y
1031,Hansen,y
1031,Hargrove,y
1031,Harmsworth,y
1031,Harris,y
1031,Hawkins,y
1031,Hayes,y
1031,Holy,y
1031,Hudgins,y
1031,Hunt G.,y
1031,Hunt S.,y
1031,Hunter,y
1031,Hurst,y
1031,Jinkins,y
1031,Johnson,y
1031,Kagi,y
1031,Kilduff,y
1031,Kirby,y
1031,Klippert,y
1031,Kochmar,y
1031,Kretz,y
1031,Lytton,y
1031,MacEwen,y
1031,Magendanz,y
1031,Manweller,y
1031,McBride,y
1031,McCabe,y
1031,McCaslin,y
1031,Moeller,y
1031,Morris,y
1031,Moscoso,y
1031,Muri,y
1031,Nealey,y
1031,Orcutt,y
1031,Ormsby,y
1031,Ortiz-Self,y
1031,Orwall,y
1031,Parker,y
1031,Peterson,y
1031,Pettigrew,y
1031,Pike,y
1031,Pollet,y
1031,Reykdal,y
1031,Riccelli,y
1031,Robinson,y
1031,Rodne,y
1031,Ryu,y
